,city,date,conditions,description,cloudcover,dewpoint,pressure,humidity,uv_index,visibility,feelslike,feelslikemin,feelslikemax,temp,tempmin,tempmax,precipitation,precipitation_type,wind_direction,wind_speed,wind_gust,severe_risk,moonphase,sunrise,sunset
651,Minneapolis,2023-05-08,Partially cloudy,Clearing in the afternoon.,35.9,52.0,1013.0,68.2,9.0,9.8,63.8,51.4,75.3,63.8,51.4,75.3,0.0,,17.5,14.8,32.2,30.0,0.61,05:52:52,20:27:06
652,Minneapolis,2023-05-09,Partially cloudy,Partly cloudy throughout the day.,74.9,54.8,1018.9,78.7,4.0,9.8,61.6,54.9,67.3,61.6,54.9,67.3,0.0,,136.1,11.9,11.4,10.0,0.64,05:51:34,20:28:18
653,Minneapolis,2023-05-10,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,41.1,53.9,1018.0,63.3,7.0,9.4,68.3,58.0,77.9,68.3,58.0,77.9,0.005,['rain'],150.0,13.4,19.7,10.0,0.68,05:50:17,20:29:30
654,Minneapolis,2023-05-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,62.8,57.1,1014.9,65.9,7.0,9.9,69.2,61.4,76.3,69.2,61.4,76.3,0.022,['rain'],144.3,9.2,16.1,10.0,0.71,05:49:02,20:30:41
655,Minneapolis,2023-05-12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,82.1,57.4,1015.6,67.3,6.0,9.9,68.8,64.1,73.8,68.8,64.1,73.8,0.025,['rain'],108.7,14.3,34.4,10.0,0.75,05:47:48,20:31:51
656,Minneapolis,2023-05-13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,99.5,52.9,1021.4,69.3,2.0,9.5,63.4,56.2,67.6,63.4,56.2,67.6,0.254,['rain'],70.6,14.6,31.1,10.0,0.79,05:46:37,20:33:01
657,Minneapolis,2023-05-14,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,63.7,46.6,1030.1,69.4,5.0,9.5,57.2,50.9,66.8,57.2,50.9,66.8,0.448,['rain'],66.1,11.8,25.3,10.0,0.82,05:45:27,20:34:11
658,Minneapolis,2023-05-15,Clear,Clear conditions throughout the day.,16.0,44.3,1027.2,58.4,9.0,8.9,61.7,44.8,74.6,61.7,44.8,74.6,0.0,,275.9,8.6,11.4,10.0,0.86,05:44:18,20:35:19
659,Minneapolis,2023-05-16,Partially cloudy,Partly cloudy throughout the day.,21.0,48.0,1013.4,50.8,7.0,9.9,68.1,54.7,80.1,68.1,54.7,80.8,0.0,,319.7,11.2,22.6,10.0,0.89,05:43:12,20:36:28
660,Minneapolis,2023-05-17,Partially cloudy,Partly cloudy throughout the day.,26.0,44.0,1014.4,56.5,7.0,9.9,59.7,51.2,66.1,59.7,51.2,66.1,0.0,,127.4,13.2,34.4,10.0,0.93,05:42:07,20:37:35
661,Minneapolis,2023-05-18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,54.5,49.9,1011.1,67.4,4.0,7.1,61.0,56.6,65.7,61.0,56.6,65.7,0.128,['rain'],201.5,14.5,31.1,10.0,0.97,05:41:04,20:38:42
662,Minneapolis,2023-05-19,Partially cloudy,Partly cloudy throughout the day.,52.7,38.3,1019.1,58.8,7.0,9.8,51.0,39.3,59.9,52.6,45.0,59.9,0.0,,324.1,16.4,31.1,10.0,0.0,05:40:03,20:39:47
663,Minneapolis,2023-05-20,Clear,Clear conditions throughout the day.,4.3,41.1,1022.9,54.9,9.0,9.9,59.4,43.7,72.4,59.5,43.7,72.4,0.0,,262.6,10.1,21.9,10.0,0.03,05:39:04,20:40:52
664,Minneapolis,2023-05-21,Clear,Clear conditions throughout the day.,7.2,44.2,1018.9,50.8,9.0,9.8,65.4,50.5,78.5,65.4,50.5,78.5,0.0,,183.9,8.5,9.2,10.0,0.07,05:38:06,20:41:57
665,Minneapolis,2023-05-22,Clear,Clear conditions throughout the day.,15.5,47.1,1016.6,47.8,8.0,9.9,69.1,55.6,80.3,69.4,55.6,81.9,0.0,,159.4,10.7,21.9,10.0,0.1,05:37:11,20:43:00
666,Minneapolis,2023-05-23,Clear,Clear conditions throughout the day.,4.1,49.1,1016.9,47.6,9.0,9.7,71.2,58.9,81.0,71.6,58.9,82.9,0.0,,174.4,9.9,19.7,10.0,0.13,05:36:18,20:44:02
667,Minneapolis,2023-05-24,Partially cloudy,Partly cloudy throughout the day.,26.7,49.1,1021.5,56.4,7.0,9.8,65.7,54.5,74.8,65.7,54.5,74.8,0.0,,78.6,14.4,27.2,10.0,0.16,05:35:26,20:45:03
668,Minneapolis,2023-05-25,Partially cloudy,Clearing in the afternoon.,35.7,37.2,1023.5,34.6,9.0,9.9,66.2,57.7,76.6,66.2,57.7,76.6,0.0,,128.9,12.9,29.8,10.0,0.2,05:34:37,20:46:03
669,Minneapolis,2023-05-26,Clear,Clear conditions throughout the day.,5.8,34.8,1024.6,31.5,9.0,9.9,67.6,54.4,79.4,67.6,54.4,79.4,0.0,,146.8,11.0,18.9,10.0,0.23,05:33:50,20:47:02
670,Minneapolis,2023-05-27,Clear,Clear conditions throughout the day.,0.0,36.2,1022.3,32.5,10.0,9.9,69.1,51.4,80.2,69.6,51.4,82.6,0.0,,150.0,11.5,22.1,10.0,0.25,05:33:05,20:48:00
671,Minneapolis,2023-05-28,Partially cloudy,Partly cloudy throughout the day.,23.0,41.5,1018.6,37.6,10.0,9.9,69.8,54.5,80.2,70.1,54.5,82.5,0.0,,129.4,13.2,34.4,10.0,0.29,05:32:22,20:48:57
672,Minneapolis,2023-05-29,Partially cloudy,Partly cloudy throughout the day.,29.2,44.7,1013.2,35.3,9.0,9.9,74.4,65.4,83.5,75.4,65.4,86.7,0.0,,162.3,14.5,36.7,10.0,0.32,05:31:41,20:49:52
673,Minneapolis,2023-05-30,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,45.0,56.8,1010.0,53.9,8.0,9.7,75.9,64.4,86.7,76.0,64.4,87.9,0.094,['rain'],170.9,16.3,27.4,30.0,0.36,05:31:03,20:50:46
674,Minneapolis,2023-05-31,Partially cloudy,Partly cloudy throughout the day.,27.4,59.5,1010.8,54.6,8.0,9.9,78.1,65.8,88.4,78.2,65.8,88.2,0.0,,160.2,14.5,31.2,30.0,0.39,05:30:26,20:51:38
675,Minneapolis,2023-06-01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,44.2,61.9,1013.9,57.4,8.0,9.8,78.9,71.8,89.1,78.6,71.8,88.5,0.058,['rain'],151.0,14.8,32.2,30.0,0.42,05:29:52,20:52:29
676,Minneapolis,2023-06-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,57.9,63.2,1016.6,63.2,9.0,9.7,77.6,70.3,86.2,77.2,70.3,85.5,0.013,['rain'],138.5,11.8,32.2,30.0,0.45,05:29:20,20:53:19
677,Minneapolis,2023-06-03,Partially cloudy,Becoming cloudy in the afternoon.,26.8,60.6,1017.5,57.9,8.0,9.9,78.1,68.0,88.2,78.3,68.0,89.1,0.0,,96.2,9.3,18.3,30.0,0.5,05:28:51,20:54:07
678,Minneapolis,2023-06-04,Clear,Clear conditions throughout the day.,15.2,58.6,1017.7,50.4,9.0,9.9,79.5,67.6,89.9,79.8,67.6,90.7,0.0,,92.5,8.6,12.8,10.0,0.52,05:28:23,20:54:54
679,Minneapolis,2023-06-05,Partially cloudy,Partly cloudy throughout the day.,32.3,61.2,1017.3,59.3,6.0,8.9,77.4,67.6,84.5,77.2,67.6,84.5,0.0,,61.6,11.2,29.0,10.0,0.56,05:27:58,20:55:39
680,Minneapolis,2023-06-06,Partially cloudy,Partly cloudy throughout the day.,55.7,61.9,1014.2,64.1,7.0,8.2,75.6,67.3,85.8,75.3,67.3,84.7,0.0,,48.9,8.4,13.9,10.0,0.59,05:27:35,20:56:22
681,Minneapolis,2023-06-07,Partially cloudy,Clearing in the afternoon.,58.8,51.1,1012.6,48.4,9.0,9.7,72.7,65.6,79.5,72.7,65.6,79.5,0.0,,90.4,11.0,20.8,10.0,0.63,05:27:15,20:57:03
682,Minneapolis,2023-06-08,Partially cloudy,Clearing in the afternoon.,44.9,43.0,1012.6,35.7,9.0,9.9,72.1,62.2,79.7,72.3,62.2,81.1,0.0,,100.6,8.6,17.2,10.0,0.66,05:26:57,20:57:43
683,Minneapolis,2023-06-09,Clear,Clear conditions throughout the day.,17.9,47.7,1011.2,42.9,9.0,9.9,72.6,58.8,82.0,73.3,58.8,84.7,0.0,,231.4,8.7,19.7,10.0,0.7,05:26:41,20:58:21
684,Minneapolis,2023-06-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,65.7,56.0,1008.7,59.2,8.0,9.6,71.4,58.4,81.5,71.5,58.4,81.9,0.147,['rain'],33.8,17.5,37.8,10.0,0.75,05:26:27,20:58:57
685,Minneapolis,2023-06-11,Clear,Clear conditions throughout the day.,7.2,40.0,1015.6,50.6,10.0,9.9,60.1,44.8,70.5,60.3,49.6,70.5,0.0,,28.8,17.6,33.5,10.0,0.77,05:26:16,20:59:31
686,Minneapolis,2023-06-12,Partially cloudy,Partly cloudy throughout the day.,44.9,42.9,1011.2,43.6,8.0,9.9,68.0,53.9,80.0,68.1,53.9,81.3,0.0,,330.3,16.7,28.4,10.0,0.8,05:26:07,21:00:03
687,Minneapolis,2023-06-13,Clear,Clear conditions throughout the day.,17.8,47.2,1005.4,41.9,10.0,9.9,72.7,60.0,83.5,73.6,60.0,86.5,0.0,,341.3,14.5,24.1,10.0,0.84,05:26:00,21:00:34
688,Minneapolis,2023-06-14,Clear,Partly cloudy throughout the day.,20.0,52.7,1004.7,51.7,7.0,5.6,72.2,60.1,81.7,72.5,60.1,83.3,0.0,,355.5,8.8,23.0,10.0,0.88,05:25:56,21:01:02
689,Minneapolis,2023-06-15,Partially cloudy,Partly cloudy throughout the day.,23.3,49.1,1009.2,57.2,8.0,8.0,65.4,58.3,72.8,65.4,58.3,72.8,0.0,,60.6,13.4,31.1,10.0,0.91,05:25:54,21:01:28
690,Minneapolis,2023-06-16,Clear,Clear conditions throughout the day.,9.9,47.6,1015.1,57.0,9.0,9.3,63.9,48.2,77.4,64.1,49.6,77.4,0.0,,109.0,8.8,16.1,10.0,0.95,05:25:54,21:01:52
691,Minneapolis,2023-06-17,Partially cloudy,Partly cloudy throughout the day.,24.4,52.2,1011.9,51.1,8.0,9.0,72.6,59.5,82.2,73.1,59.5,84.1,0.0,,145.5,10.1,21.4,10.0,0.0,05:25:57,21:02:14
692,Minneapolis,2023-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,71.7,59.5,1006.4,65.3,7.0,9.4,72.0,68.6,77.3,72.0,68.6,77.3,0.01,['rain'],124.6,11.1,28.9,10.0,0.02,05:26:02,21:02:34
693,Minneapolis,2023-06-19,Partially cloudy,Partly cloudy throughout the day.,39.6,63.2,1009.7,66.0,9.0,8.6,77.5,64.1,89.5,77.1,64.1,89.2,0.0,,138.6,11.2,19.7,10.0,0.05,05:26:09,21:02:51
694,Minneapolis,2023-06-20,Clear,Clear conditions throughout the day.,2.2,57.4,1015.7,47.0,9.0,9.4,80.3,71.2,88.6,81.2,71.2,90.9,0.0,,145.2,13.7,27.9,10.0,0.08,05:26:18,21:03:07
695,Minneapolis,2023-06-21,Clear,Clear conditions throughout the day.,6.3,56.7,1017.4,45.2,9.0,9.6,80.1,68.9,89.2,80.7,68.9,90.9,0.0,,146.1,11.4,18.8,10.0,0.11,05:26:30,21:03:20
696,Minneapolis,2023-06-22,Clear,Clear conditions throughout the day.,18.5,58.8,1015.8,48.2,10.0,9.8,81.2,68.5,89.0,81.8,68.5,91.0,0.0,,174.3,9.0,17.2,10.0,0.15,05:26:43,21:03:31
697,Minneapolis,2023-06-23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,43.3,60.0,1012.6,53.3,10.0,9.5,79.1,71.1,90.2,79.2,71.1,91.5,0.061,['rain'],117.9,15.5,50.5,10.0,0.18,05:26:59,21:03:39
698,Minneapolis,2023-06-24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,47.4,62.0,1007.5,65.0,8.0,9.9,75.1,70.0,84.2,74.9,70.0,83.7,0.014,['rain'],157.2,27.9,49.0,10.0,0.21,05:27:17,21:03:46
699,Minneapolis,2023-06-25,"Rain, Overcast",Cloudy skies throughout the day with rain.,94.0,62.2,1003.1,81.8,5.0,9.3,68.2,64.2,75.7,68.2,64.2,75.7,0.82,['rain'],340.0,17.2,39.1,10.0,0.25,05:27:37,21:03:50
700,Minneapolis,2023-06-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,60.6,58.1,1009.8,65.1,9.0,9.1,71.9,64.1,81.5,72.1,64.1,82.6,0.039,['rain'],350.4,17.5,29.1,10.0,0.25,05:28:00,21:03:51
701,Minneapolis,2023-06-27,Partially cloudy,Partly cloudy throughout the day.,30.1,57.6,1012.3,57.3,9.0,8.0,74.7,62.7,84.4,74.9,62.7,85.6,0.0,,176.5,10.5,19.1,10.0,0.31,05:28:24,21:03:51
702,Minneapolis,2023-06-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,62.2,62.1,1008.8,60.7,6.0,6.0,77.7,70.3,87.0,77.0,70.3,84.8,0.013,['rain'],184.4,17.2,32.8,75.0,0.34,05:28:50,21:03:48
703,Minneapolis,2023-06-29,Clear,Clear conditions throughout the day.,17.3,61.5,1010.1,60.9,9.0,7.6,77.7,63.7,89.6,77.6,63.7,89.4,0.0,,289.3,13.6,25.3,30.0,0.38,05:29:18,21:03:42
704,Minneapolis,2023-06-30,Partially cloudy,Partly cloudy throughout the day.,27.9,58.4,1012.5,53.3,10.0,9.9,77.4,65.8,85.0,77.7,65.8,86.0,0.0,,296.5,10.3,17.3,10.0,0.41,05:29:48,21:03:35
705,Minneapolis,2023-07-01,Partially cloudy,Becoming cloudy in the afternoon.,41.9,59.3,1011.3,54.5,8.0,9.8,77.9,66.5,85.1,78.3,66.5,86.0,0.0,,6.2,8.4,11.4,10.0,0.44,05:30:20,21:03:25
706,Minneapolis,2023-07-02,Partially cloudy,Becoming cloudy in the afternoon.,42.9,60.3,1009.6,54.7,9.0,9.5,79.0,67.4,87.7,79.3,67.4,88.5,0.0,,334.1,8.9,9.2,10.0,0.47,05:30:54,21:03:12
707,Minneapolis,2023-07-03,"Rain, Partially cloudy",Clearing in the afternoon with rain.,42.6,64.9,1009.8,57.9,9.0,9.8,83.3,71.2,98.1,81.8,71.2,93.9,0.046,['rain'],223.3,15.3,35.6,75.0,0.5,05:31:30,21:02:57
708,Minneapolis,2023-07-04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,51.9,65.2,1012.2,74.4,5.0,9.7,74.4,68.0,83.1,74.1,68.0,81.0,0.267,['rain'],78.0,12.5,35.5,60.0,0.54,05:32:08,21:02:40
709,Minneapolis,2023-07-05,Partially cloudy,Partly cloudy throughout the day.,40.6,54.4,1016.1,58.9,10.0,9.9,70.6,64.4,75.7,70.6,64.4,75.7,0.0,,323.5,14.1,29.8,10.0,0.58,05:32:47,21:02:21
710,Minneapolis,2023-07-06,Partially cloudy,Partly cloudy throughout the day.,25.8,46.0,1018.2,51.3,10.0,9.9,66.0,54.9,74.7,66.0,54.9,74.7,0.0,,314.3,11.3,21.9,10.0,0.61,05:33:28,21:01:59
711,Minneapolis,2023-07-07,Partially cloudy,Partly cloudy throughout the day.,26.1,50.0,1014.9,54.9,7.0,9.9,67.6,56.6,74.4,67.6,56.6,74.4,0.0,,232.4,10.7,13.9,10.0,0.65,05:34:10,21:01:35
712,Minneapolis,2023-07-08,Partially cloudy,Partly cloudy throughout the day.,40.2,50.3,1013.4,54.7,10.0,9.9,69.1,57.4,79.3,69.1,57.4,79.3,0.0,,308.8,12.9,19.5,10.0,0.68,05:34:54,21:01:08
713,Minneapolis,2023-07-09,Partially cloudy,Clearing in the afternoon.,22.6,50.8,1011.2,48.3,9.0,9.9,72.3,57.5,83.8,72.8,57.5,86.0,0.0,,233.3,18.6,35.6,10.0,0.75,05:35:40,21:00:39
714,Minneapolis,2023-07-10,Partially cloudy,Clearing in the afternoon.,29.1,58.2,1007.0,49.9,9.0,9.9,79.3,71.2,93.2,79.2,71.2,92.9,0.0,,257.0,19.0,31.6,30.0,0.75,05:36:27,21:00:08
715,Minneapolis,2023-07-11,Partially cloudy,Partly cloudy throughout the day.,37.3,46.4,1014.3,47.2,9.0,9.9,68.0,55.8,75.8,68.0,55.8,75.8,0.0,,8.3,7.8,31.1,10.0,0.79,05:37:16,20:59:35
716,Minneapolis,2023-07-12,Partially cloudy,Partly cloudy throughout the day.,73.0,52.9,1011.1,58.1,9.0,9.9,69.1,62.1,79.5,69.1,62.1,79.5,0.0,,84.9,9.6,11.4,10.0,0.82,05:38:06,20:58:59
717,Minneapolis,2023-07-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,52.3,59.8,1007.7,65.3,9.0,9.2,73.8,63.2,84.9,74.1,63.2,86.5,0.152,['rain'],243.0,15.5,59.8,10.0,0.86,05:38:57,20:58:21
718,Minneapolis,2023-07-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,20.4,61.3,1006.7,64.9,10.0,9.9,75.2,65.0,87.5,75.3,65.0,88.1,0.046,['rain'],240.4,14.6,34.6,30.0,0.89,05:39:49,20:57:41
719,Minneapolis,2023-07-15,Clear,Clear conditions throughout the day.,11.9,54.9,1009.4,57.8,8.0,6.7,71.9,63.1,81.3,72.0,63.1,82.1,0.0,,290.9,18.5,32.2,10.0,0.93,05:40:43,20:56:59
720,Minneapolis,2023-07-16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,40.8,50.5,1010.4,55.5,9.0,9.4,68.1,59.6,78.9,68.1,59.6,78.9,0.004,['rain'],282.5,22.0,39.6,10.0,0.96,05:41:38,20:56:14
721,Minneapolis,2023-07-17,Partially cloudy,Partly cloudy throughout the day.,34.8,50.0,1014.0,56.9,10.0,9.9,66.3,57.3,73.5,66.3,57.3,73.5,0.0,,311.0,15.0,24.8,10.0,0.0,05:42:34,20:55:28
722,Minneapolis,2023-07-18,Partially cloudy,Partly cloudy throughout the day.,22.4,52.4,1014.6,53.6,10.0,9.9,71.4,57.8,80.9,71.6,57.8,82.2,0.0,,259.9,8.0,10.3,10.0,0.03,05:43:31,20:54:39
723,Minneapolis,2023-07-19,"Rain, Partially cloudy",Clearing in the afternoon with rain.,46.3,60.7,1013.3,64.4,10.0,9.7,74.5,65.8,88.6,74.4,65.8,89.4,0.172,['rain'],213.4,15.8,41.2,30.0,0.06,05:44:30,20:53:48
724,Minneapolis,2023-07-20,Partially cloudy,Partly cloudy throughout the day.,47.9,57.7,1015.3,64.0,5.0,9.9,70.9,63.9,78.3,70.9,63.9,78.3,0.0,,324.0,15.1,26.4,10.0,0.1,05:45:29,20:52:55
725,Minneapolis,2023-07-21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,34.8,57.4,1016.6,60.6,10.0,9.8,73.1,61.9,81.6,73.1,61.9,81.9,0.052,['rain'],281.5,11.2,33.3,10.0,0.13,05:46:29,20:52:00
726,Minneapolis,2023-07-22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,26.3,59.5,1011.7,67.2,9.0,9.8,71.7,61.7,84.6,71.8,61.7,85.7,0.001,['rain'],266.8,15.4,32.4,30.0,0.16,05:47:30,20:51:03
727,Minneapolis,2023-07-23,Clear,Clear conditions throughout the day.,15.6,59.2,1012.8,62.9,8.0,5.9,74.3,61.9,85.0,74.6,61.9,86.6,0.0,,311.4,7.6,11.4,10.0,0.2,05:48:32,20:50:04
728,Minneapolis,2023-07-24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,23.2,63.1,1015.4,66.1,8.0,7.2,76.3,65.5,86.7,75.9,65.5,86.7,0.271,['rain'],154.8,9.6,37.8,30.0,0.23,05:49:35,20:49:03
729,Minneapolis,2023-07-25,Partially cloudy,Partly cloudy throughout the day.,20.8,66.3,1013.4,62.8,9.0,8.3,83.3,69.1,95.6,81.8,69.1,93.1,0.0,,153.1,12.3,22.0,30.0,0.25,05:50:38,20:48:01
730,Minneapolis,2023-07-26,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,43.3,68.7,1008.0,69.1,9.0,9.7,83.3,69.6,98.0,80.7,69.6,91.9,1.103,['rain'],261.4,17.1,40.0,60.0,0.3,05:51:42,20:46:56
731,Minneapolis,2023-07-27,Partially cloudy,Partly cloudy throughout the day.,30.5,71.7,1009.4,67.8,9.0,9.9,88.5,74.3,104.8,84.3,74.3,95.2,0.0,,169.5,17.7,37.3,75.0,0.33,05:52:47,20:45:50
732,Minneapolis,2023-07-28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,35.7,66.5,1013.2,70.3,9.0,9.6,78.2,71.4,94.4,77.1,71.4,88.9,0.458,['rain'],69.3,14.3,46.6,60.0,0.36,05:53:53,20:44:41
733,Minneapolis,2023-07-29,Partially cloudy,Becoming cloudy in the afternoon.,29.2,58.4,1019.6,63.2,8.0,9.9,72.5,63.1,80.5,72.5,63.1,80.4,0.0,,354.4,11.1,27.7,10.0,0.4,05:54:59,20:43:31
734,Minneapolis,2023-07-30,Clear,Clear conditions throughout the day.,17.1,54.9,1020.5,58.5,9.0,9.9,71.4,61.8,79.8,71.4,61.8,80.1,0.0,,6.8,7.7,13.9,10.0,0.43,05:56:05,20:42:19
735,Minneapolis,2023-07-31,Clear,Clear conditions throughout the day.,14.6,55.6,1020.1,57.4,9.0,9.8,72.9,60.3,82.1,73.2,60.3,83.4,0.0,,133.8,7.4,9.2,10.0,0.46,05:57:12,20:41:06
736,Denver,2023-05-01,Partially cloudy,Partly cloudy throughout the day.,31.5,30.9,1010.2,42.9,9.0,9.9,53.6,35.7,70.4,55.1,39.4,70.4,0.0,,55.0,10.0,20.8,10.0,0.37,06:00:41,19:54:10
737,Denver,2023-05-02,Partially cloudy,Partly cloudy throughout the day.,73.3,34.7,1011.3,45.6,9.0,9.9,56.0,40.7,70.7,56.5,43.4,70.7,0.0,,182.3,18.7,33.1,10.0,0.4,05:59:28,19:55:10
738,Denver,2023-05-03,Partially cloudy,Partly cloudy throughout the day.,71.9,32.6,1008.8,38.4,10.0,9.9,61.7,45.8,75.6,62.2,47.9,75.6,0.0,,192.7,14.7,36.7,10.0,0.44,05:58:15,19:56:09
739,Denver,2023-05-04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,76.5,36.9,1005.3,45.6,9.0,9.9,58.9,51.3,72.9,58.9,51.3,72.9,0.012,['rain'],220.5,25.0,44.0,10.0,0.47,05:57:04,19:57:09
740,Denver,2023-05-05,Partially cloudy,Becoming cloudy in the afternoon.,43.2,32.8,1006.2,48.9,10.0,9.9,56.2,39.0,71.8,57.1,42.7,71.8,0.0,,218.7,19.4,33.8,10.0,0.5,05:55:54,19:58:08
741,Denver,2023-05-06,Partially cloudy,Partly cloudy throughout the day.,49.8,26.0,1008.0,36.3,9.0,9.9,54.4,37.1,69.5,55.9,41.9,69.5,0.0,,79.8,11.9,32.2,10.0,0.54,05:54:46,19:59:07
742,Denver,2023-05-07,Partially cloudy,Partly cloudy throughout the day.,71.9,28.4,1010.3,35.9,8.0,9.9,55.3,38.5,68.0,55.9,42.1,68.0,0.0,,29.0,16.0,32.5,10.0,0.57,05:53:39,20:00:06
743,Denver,2023-05-08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,60.4,36.6,1012.8,51.9,9.0,9.9,55.0,35.0,70.0,56.4,40.2,70.0,0.083,['rain'],154.3,14.7,37.8,10.0,0.61,05:52:33,20:01:04
744,Denver,2023-05-09,Partially cloudy,Partly cloudy throughout the day.,36.2,43.9,1010.0,60.9,10.0,9.9,58.0,39.0,76.2,59.3,43.6,76.2,0.0,,80.7,18.2,31.2,10.0,0.64,05:51:28,20:02:03
745,Denver,2023-05-10,"Rain, Overcast",Cloudy skies throughout the day with rain.,95.3,49.7,1010.3,88.9,2.0,6.8,52.8,45.2,60.2,53.0,48.4,60.2,0.478,['rain'],5.5,24.6,39.4,30.0,0.68,05:50:25,20:03:01
746,Denver,2023-05-11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,99.0,45.9,1008.7,97.6,1.0,4.8,42.4,40.0,45.0,46.5,44.8,47.9,3.236,['rain'],341.4,19.8,38.1,10.0,0.72,05:49:24,20:03:58
747,Denver,2023-05-12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,93.6,44.2,1015.3,80.4,8.0,8.4,47.5,39.5,58.4,50.6,45.4,58.4,1.075,['rain'],350.0,26.3,39.2,10.0,0.75,05:48:24,20:04:56
748,Denver,2023-05-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,79.5,43.5,1022.4,74.9,6.0,9.9,50.9,41.5,58.2,51.6,44.2,58.2,0.002,['rain'],29.9,14.2,21.9,10.0,0.79,05:47:25,20:05:53
749,Denver,2023-05-14,"Rain, Overcast",Cloudy skies throughout the day with rain.,98.4,48.7,1027.6,92.3,4.0,5.2,48.7,43.2,57.4,50.9,48.0,57.4,0.245,['rain'],14.8,12.7,15.0,10.0,0.82,05:46:28,20:06:49
750,Denver,2023-05-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,89.2,46.5,1028.2,84.7,6.0,7.6,50.3,42.5,59.0,51.4,46.7,59.0,0.061,['rain'],39.1,10.6,5.8,10.0,0.86,05:45:32,20:07:45
751,Denver,2023-05-16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,40.8,42.8,1017.9,56.3,10.0,9.9,60.4,45.4,73.8,60.8,48.8,73.8,0.073,['rain'],139.4,16.6,31.1,10.0,0.9,05:44:38,20:08:41
752,Denver,2023-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,60.6,42.9,1012.2,53.4,9.0,9.8,62.7,45.5,75.2,62.9,49.5,75.2,0.035,['rain'],170.6,15.8,33.3,10.0,0.93,05:43:46,20:09:36
753,Denver,2023-05-18,"Rain, Overcast",Cloudy skies throughout the day with rain.,90.5,49.0,1014.7,82.3,7.0,9.1,54.5,46.2,64.3,54.8,48.7,64.3,0.459,['rain'],46.6,20.5,32.2,10.0,0.97,05:42:55,20:10:31
754,Denver,2023-05-19,"Rain, Overcast",Cloudy skies throughout the day with rain.,99.0,48.2,1023.5,90.6,3.0,3.6,50.2,46.0,53.2,50.9,49.3,53.2,0.02,['rain'],13.1,9.7,12.8,10.0,0.0,05:42:06,20:11:25
755,Denver,2023-05-20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,72.6,46.4,1021.4,73.1,9.0,4.8,54.9,41.1,67.2,55.9,44.3,67.2,0.008,['rain'],240.1,9.8,16.1,10.0,0.04,05:41:19,20:12:18
756,Denver,2023-05-21,Partially cloudy,Partly cloudy throughout the day.,45.1,41.6,1016.6,53.7,10.0,9.9,59.9,45.2,72.0,60.3,48.2,72.0,0.0,,356.9,13.4,20.4,10.0,0.07,05:40:33,20:13:11
757,Denver,2023-05-22,Partially cloudy,Partly cloudy throughout the day.,50.8,42.5,1012.8,53.8,8.0,8.5,60.5,45.9,71.5,60.8,48.8,71.5,0.0,,163.6,9.2,12.8,10.0,0.1,05:39:49,20:14:03
758,Denver,2023-05-23,Partially cloudy,Partly cloudy throughout the day.,44.0,44.7,1011.8,54.6,8.0,8.8,63.1,51.0,74.6,63.1,51.0,74.6,0.0,,195.3,13.4,20.8,10.0,0.13,05:39:07,20:14:54
